"","KeyCount","RebalanceActive","MaxFixedCache2BranchLength","RebalancingMode","Cache1Items","Cache2Items","Cache2ItemsGone","AvgTime"
"427",3000,TRUE,14,"Mixed",168,2440.75,245,2.75
"428",3000,FALSE,14,"None",264.75,2159.25,1249.5,5.75
"429",3000,TRUE,15,"Light",264.75,2186.25,1109.75,5
"430",3000,TRUE,15,"Heavy",155.75,2445.25,98.75,2.5
"431",3000,TRUE,15,"Mixed",142.75,2452,161.25,3
"432",3000,FALSE,15,"None",204.75,2282.25,731,4.25
"433",3000,TRUE,16,"Light",193.75,2350,542,3.75
"434",3000,TRUE,16,"Heavy",119.5,2450.75,79,2.25
"435",3000,TRUE,16,"Mixed",147.5,2480.25,70.25,2.5
"436",3000,FALSE,16,"None",209.25,2322.5,672.25,4.25
"437",3000,TRUE,17,"Light",188.75,2384,482.25,4
"438",3000,TRUE,17,"Heavy",124.25,2453,73.75,2.25
"439",3000,TRUE,17,"Mixed",135.75,2486.5,75.75,2.5
"440",3000,FALSE,17,"None",206.25,2342.5,561.25,3.75
"441",3000,TRUE,8,"Light",361.5,2072,2314.5,9
"442",3000,TRUE,8,"Heavy",396.25,1951.5,2335,9
"443",3000,TRUE,8,"Mixed",364,2052.75,2118.75,8.25
"444",3000,FALSE,8,"None",358.75,2029,2076.25,8
"445",3000,TRUE,9,"Light",362.5,1956,2218.75,8.25
"446",3000,TRUE,9,"Heavy",374,1898,2072,8.25
"447",3000,TRUE,9,"Mixed",354,1896.25,2074.5,7.75
"448",3000,FALSE,9,"None",390,1960.75,2287.75,8.5
"449",3000,TRUE,10,"Light",375.75,1944,2135.5,8
"450",3000,TRUE,10,"Heavy",343,2011.75,1753.5,7.25
"451",3000,TRUE,10,"Mixed",335,2075,1772.5,7.25
"452",3000,FALSE,10,"None",370.75,1958.75,2018.25,7.75
"453",3000,TRUE,11,"Light",337.5,2035.75,1715.25,7.25
"454",3000,TRUE,11,"Heavy",274.75,2055.5,1450.5,6
"455",3000,TRUE,11,"Mixed",317.25,2081.5,1285.75,5.75
"456",3000,FALSE,11,"None",339,2026.5,1873.5,7.5
"457",3000,TRUE,12,"Light",297.75,2172.75,1431,6.5
"458",3000,TRUE,12,"Heavy",238.75,2253.25,742.25,4.25
"459",3000,TRUE,12,"Mixed",245.5,2225,865.25,4.75
"460",3000,FALSE,12,"None",306.75,2080.25,1654.5,7
"461",3000,TRUE,13,"Light",264.25,2193.75,1262.25,5.75
"462",3000,TRUE,13,"Heavy",210.75,2306.25,603,4
"463",3000,TRUE,13,"Mixed",207.25,2316.25,610,3.75
"464",3000,FALSE,13,"None",345.25,2109.25,1804.25,7.5
"465",3000,TRUE,14,"Light",260.5,2205.75,1244,5.75
"466",3000,TRUE,14,"Heavy",184.25,2378.5,435.75,3.5
"467",3000,TRUE,14,"Mixed",190,2377.75,337.5,2.75
"468",3000,FALSE,14,"None",247.5,2237.75,880.75,4.75
"469",3000,TRUE,15,"Light",197.75,2248,866.25,4.5
"470",3000,TRUE,15,"Heavy",110,2423.25,195.25,2.75
"471",3000,TRUE,15,"Mixed",152,2424.5,165.25,3
"472",3000,FALSE,15,"None",188.75,2367.75,545.25,4
"473",3000,TRUE,16,"Light",165,2300,650,3.75
"474",3000,TRUE,16,"Heavy",143.75,2474.5,130.5,2.5
"475",3000,TRUE,16,"Mixed",121.5,2455,102.5,2.25
"476",3000,FALSE,16,"None",158.75,2428.5,197.75,3
"477",3000,TRUE,17,"Light",194.5,2370,448,3.5
"478",3000,TRUE,17,"Heavy",139.25,2481.25,79.25,2.25
"479",3000,TRUE,17,"Mixed",131.5,2490.5,20,2
"480",3000,FALSE,17,"None",192.75,2325,646.5,3.75
"481",3000,TRUE,8,"Light",384,1956.5,2342,8.75
"482",3000,TRUE,8,"Heavy",350.75,2017.75,2084.75,8
"483",3000,TRUE,8,"Mixed",362.75,1927.75,2257.75,8.5
"484",3000,FALSE,8,"None",399,1879.75,2218.75,8.25
"485",3000,TRUE,9,"Light",339.5,2133,2099.75,8.25
"486",3000,TRUE,9,"Heavy",381.75,1930.75,2211.5,8.5
"487",3000,TRUE,9,"Mixed",373.75,1986.75,2145.75,8.25
"488",3000,FALSE,9,"None",335.25,2087.5,2351,9
"489",3000,TRUE,10,"Light",386.25,1852.75,2276.5,8.75
"490",3000,TRUE,10,"Heavy",360,2049.5,1813.25,7.5
"491",3000,TRUE,10,"Mixed",346,2079.75,1841.25,7.5
"492",3000,FALSE,10,"None",356,1948.75,2340.25,8.5
"493",3000,TRUE,11,"Light",355.25,2025.75,1840.75,7.5
"494",3000,TRUE,11,"Heavy",278.75,2164.5,1199.75,5.25
"495",3000,TRUE,11,"Mixed",298.25,2162,1246.5,5.5
"496",3000,FALSE,11,"None",312.5,2132.75,1603,6.5
"497",3000,TRUE,12,"Light",306.25,2151.75,1557.25,7
"498",3000,TRUE,12,"Heavy",273.75,2217.5,995.25,5
"499",3000,TRUE,12,"Mixed",260.75,2231.25,951.5,4.75
"500",3000,FALSE,12,"None",286.25,2030.75,1340.25,6
"501",3000,TRUE,13,"Light",318.75,2027.5,1679.75,7
"502",3000,TRUE,13,"Heavy",137,2325.25,481.5,3.5
"503",3000,TRUE,13,"Mixed",225.5,2316,602.25,3.5
"504",3000,FALSE,13,"None",267.75,2225.25,1273.5,6
"505",3000,TRUE,14,"Light",275,2206.75,1337.75,6
"506",3000,TRUE,14,"Heavy",166.5,2401,266.75,3
"507",3000,TRUE,14,"Mixed",158,2435.5,228.25,2.75
"508",3000,FALSE,14,"None",230.25,2225,924.75,4.75
"509",3000,TRUE,15,"Light",212.5,2305.25,637,4
"510",3000,TRUE,15,"Heavy",156.25,2453.75,191.5,3
"511",3000,TRUE,15,"Mixed",154.5,2444.75,188.5,3
"512",3000,FALSE,15,"None",225.75,2293.25,728,4.25
"513",3000,TRUE,16,"Light",216.25,2360.25,586.75,4
"514",3000,TRUE,16,"Heavy",145.75,2444.75,93.25,2.5
"515",3000,TRUE,16,"Mixed",136,2478.25,95.75,2.5
"516",3000,FALSE,16,"None",193.75,2352.25,478.25,3.75
"517",3000,TRUE,17,"Light",182,2366.5,423.5,3.25
"518",3000,TRUE,17,"Heavy",97,2474.75,37.25,2.25
"519",3000,TRUE,17,"Mixed",136.5,2498.5,34.5,2
"520",3000,FALSE,17,"None",172.25,2407.75,255.75,3
"521",3000,TRUE,8,"Light",376.25,1854.25,2305.25,8.75
"522",3000,TRUE,8,"Heavy",373.25,1871.5,2279.75,8.5
"523",3000,TRUE,8,"Mixed",402,1943,2258,8.75
"524",3000,FALSE,8,"None",364,1964.5,2358.25,9
"525",3000,TRUE,9,"Light",359.5,2070.5,2194.5,8
"526",3000,TRUE,9,"Heavy",354,2009,2007,8.25
"527",3000,TRUE,9,"Mixed",355,1895.5,1935,8
"528",3000,FALSE,9,"None",401,1888,2019.5,7.5
"529",3000,TRUE,10,"Light",293.5,2000,1830.75,7.25
"530",3000,TRUE,10,"Heavy",348.5,2033.75,1675.75,7
"531",3000,TRUE,10,"Mixed",311.5,2033.5,1652.25,6.75
"532",3000,FALSE,10,"None",368.25,1981,1930.75,7.5
"533",3000,TRUE,11,"Light",287,2034.75,1697.25,7.25
"534",3000,TRUE,11,"Heavy",286,2199.25,1252,5.75
"535",3000,TRUE,11,"Mixed",264.25,2176.25,1164.75,5.5
"536",3000,FALSE,11,"None",322.5,1973.75,1877.75,7.25
"537",3000,TRUE,12,"Light",264.75,2133.25,1654.25,7
"538",3000,TRUE,12,"Heavy",239,2238.75,842.75,4.75
"539",3000,TRUE,12,"Mixed",249.5,2262.25,869.25,4.75
"540",3000,FALSE,12,"None",330.75,2080.5,1744.5,7
"541",3000,TRUE,13,"Light",346,2074.25,1750.5,7.25
"542",3000,TRUE,13,"Heavy",216.75,2321,580.25,3.75
"543",3000,TRUE,13,"Mixed",197.75,2287.25,625,3.75
"544",3000,FALSE,13,"None",273.5,2197.5,1134.25,5.5
"545",3000,TRUE,14,"Light",239.5,2287.5,846.5,4.75
"546",3000,TRUE,14,"Heavy",169.5,2415,336.75,3.25
"547",3000,TRUE,14,"Mixed",190.75,2364,360.5,3
"548",3000,FALSE,14,"None",271.5,2197,1147,5.75
"549",3000,TRUE,15,"Light",207.25,2322.75,527,3.75
"550",3000,TRUE,15,"Heavy",158,2442,157.25,3
"551",3000,TRUE,15,"Mixed",157.5,2460,192,2.75
"552",3000,FALSE,15,"None",205,2354,620.5,3.75
"553",3000,TRUE,16,"Light",222,2262.75,789,4.75
"554",3000,TRUE,16,"Heavy",106,2454.75,95,2.5
"555",3000,TRUE,16,"Mixed",129.5,2486.75,56.5,2.25
"556",3000,FALSE,16,"None",250.25,2280.5,937.25,4.75
"557",3000,TRUE,17,"Light",189.5,2364,457.25,3.75
"558",3000,TRUE,17,"Heavy",139.5,2487.25,47.5,2.25
"559",3000,TRUE,17,"Mixed",120.25,2505.5,15.25,2.25
"560",3000,FALSE,17,"None",196.75,2356.5,476.25,3.75
"561",3000,TRUE,8,"Light",417.75,1892,2292.5,9
"562",3000,TRUE,8,"Heavy",383,1945.25,2496.75,9.25
"563",3000,TRUE,8,"Mixed",356.25,1959.25,2546.5,9.75
"564",3000,FALSE,8,"None",345.75,2060,2305.25,8.75
"565",3000,TRUE,9,"Light",375.5,2020.75,2246.5,9
"566",3000,TRUE,9,"Heavy",386.25,1765,2167,8.5
"567",3000,TRUE,9,"Mixed",374.25,1966,2110.25,8.25
"568",3000,FALSE,9,"None",339.5,2073,2113.75,8.25
"569",3000,TRUE,10,"Light",349.5,2079,1900.25,7.75
"570",3000,TRUE,10,"Heavy",338.25,2032.75,1634,6.75
"571",3000,TRUE,10,"Mixed",344,2046,1760.5,7.5
"572",3000,FALSE,10,"None",386.25,1998,2154.5,8.25
"573",3000,TRUE,11,"Light",332.5,2026.75,2027.5,8
"574",3000,TRUE,11,"Heavy",275,2178.5,1316.75,6
"575",3000,TRUE,11,"Mixed",270,2212.25,1283.5,6
"576",3000,FALSE,11,"None",320.5,2077.5,1715.25,7
"577",3000,TRUE,12,"Light",312.25,2099,1670,7
"578",3000,TRUE,12,"Heavy",208.75,2252.5,870.5,4.5
"579",3000,TRUE,12,"Mixed",241,2247.25,758.75,4
"580",3000,FALSE,12,"None",289.75,2122.25,1501.5,6
"581",3000,TRUE,13,"Light",324,2074.5,1587.25,6.75
"582",3000,TRUE,13,"Heavy",232.75,2325.25,521.75,4
"583",3000,TRUE,13,"Mixed",225.75,2317.5,531,3.75
"584",3000,FALSE,13,"None",273.5,2136.5,1265.75,5.75
"585",3000,TRUE,14,"Light",249.25,2228.75,935,5.25
"586",3000,TRUE,14,"Heavy",179.5,2403.75,277.5,3
"587",3000,TRUE,14,"Mixed",189.5,2383.25,315.25,3
"588",3000,FALSE,14,"None",276.75,2185.25,1156.25,5.75
"589",3000,TRUE,15,"Light",241.25,2262.5,807.25,4.5
"590",3000,TRUE,15,"Heavy",173.5,2412.25,252.75,3
"591",3000,TRUE,15,"Mixed",141.25,2483.25,110.75,2.5
"592",3000,FALSE,15,"None",207.75,2338,558.25,3.75
"593",3000,TRUE,16,"Light",198.75,2335.25,560,4
"594",3000,TRUE,16,"Heavy",155,2459.5,98,2.5
"595",3000,TRUE,16,"Mixed",146.25,2478.25,44,2.25
"596",3000,FALSE,16,"None",229.75,2270.25,763.25,4.25
"597",3000,TRUE,17,"Light",160.5,2367,479,3.5
"598",3000,TRUE,17,"Heavy",136,2483.5,48.5,2.25
"599",3000,TRUE,17,"Mixed",114.75,2494.5,21.5,2.25
"600",3000,FALSE,17,"None",170.25,2379,409.75,3.5
"601",3000,TRUE,8,"Light",355.25,2061.75,2156.5,8.25
"602",3000,TRUE,8,"Heavy",373,1887.25,2366.75,8.75
"603",3000,TRUE,8,"Mixed",373,2114.75,2384,9.25
"604",3000,FALSE,8,"None",357.75,2049.5,2331.25,8.75
"605",3000,TRUE,9,"Light",360.75,2075.25,2338,8.75
"606",3000,TRUE,9,"Heavy",354.75,1985.25,1899.75,7.5
"607",3000,TRUE,9,"Mixed",383.75,1895.5,2001,8
"608",3000,FALSE,9,"None",404.5,1849.25,2363.25,9.25
"609",3000,TRUE,10,"Light",356.75,2122.75,1967,7.75
"610",3000,TRUE,10,"Heavy",304,2068.5,1626.25,6.5
"611",3000,TRUE,10,"Mixed",334,2029.75,1642.75,7
"612",3000,FALSE,10,"None",352,2059.75,1849.75,7.5
"613",3000,TRUE,11,"Light",324.75,2111,1911.75,7.25
"614",3000,TRUE,11,"Heavy",276,2142.25,1249.75,5.75
"615",3000,TRUE,11,"Mixed",295.25,2152.75,1469.25,6.5
"616",3000,FALSE,11,"None",336.75,2015.5,2002.5,7.5
"617",3000,TRUE,12,"Light",300.5,2084.5,1586.75,6.75
"618",3000,TRUE,12,"Heavy",240.25,2279.5,877,4.75
"619",3000,TRUE,12,"Mixed",257.75,2191.75,960.25,4.75
"620",3000,FALSE,12,"None",269.75,2130.5,1432.5,6
"621",3000,TRUE,13,"Light",317.25,2091,1744.75,7.25
"622",3000,TRUE,13,"Heavy",195.75,2347.25,507,3.5
"623",3000,TRUE,13,"Mixed",200.75,2342,507.25,4
"624",3000,FALSE,13,"None",268.5,2157,1117.25,5.25
"625",3000,TRUE,14,"Light",295,2156,1201.75,5.5
"626",3000,TRUE,14,"Heavy",177,2398.25,287.5,3
"627",3000,TRUE,14,"Mixed",181.75,2396.5,283.25,3
"628",3000,FALSE,14,"None",256.5,2236,906.5,4.75
"629",3000,TRUE,15,"Light",211.25,2328,686.25,3.75
"630",3000,TRUE,15,"Heavy",162.25,2447,197.25,3.25
"631",3000,TRUE,15,"Mixed",141.25,2436,66.5,2.25
"632",3000,FALSE,15,"None",185.75,2345.25,411.5,3
"633",3000,TRUE,16,"Light",179.25,2313.25,457.25,3.25
"634",3000,TRUE,16,"Heavy",147.5,2418.5,124,2.75
"635",3000,TRUE,16,"Mixed",146.5,2455,100.75,2.5
"636",3000,FALSE,16,"None",179,2338,335.5,3
"637",3000,TRUE,17,"Light",200.5,2333.5,497.5,3.75
"638",3000,TRUE,17,"Heavy",134.25,2441.75,55,2.25
"639",3000,TRUE,17,"Mixed",157.75,2439,78.25,2.5
"640",3000,FALSE,17,"None",176.75,2415.5,273.75,3
"641",3000,TRUE,8,"Light",356.75,2053.5,2230,8.5
"642",3000,TRUE,8,"Heavy",387.5,1923.25,2366,9
"643",3000,TRUE,8,"Mixed",369,1922,2392.5,9
"644",3000,FALSE,8,"None",359.75,2042,2441.75,9.25
"645",3000,TRUE,9,"Light",325.75,2067.25,1989,7.75
"646",3000,TRUE,9,"Heavy",356,1863.25,2207.25,8.5
"647",3000,TRUE,9,"Mixed",373,1884.5,1974,7.25
"648",3000,FALSE,9,"None",327.5,1960.75,2159.25,8.25
"649",3000,TRUE,10,"Light",327,1991.75,1848.5,7.25
"650",3000,TRUE,10,"Heavy",335.75,1982,1800.75,7
"651",3000,TRUE,10,"Mixed",346.5,2001.25,1733.25,7
"652",3000,FALSE,10,"None",365,1886,2093.5,8
"653",3000,TRUE,11,"Light",316.75,2020.5,1674.25,7.25
"654",3000,TRUE,11,"Heavy",276,2154.25,1283.25,5.75
"655",3000,TRUE,11,"Mixed",256.5,2137.5,1255.25,5.75
"656",3000,FALSE,11,"None",354.75,1973.5,1793.5,7.5
"657",3000,TRUE,12,"Light",294.75,2153.75,1418.25,5.75
"658",3000,TRUE,12,"Heavy",227,2235.25,810.75,4.5
"659",3000,TRUE,12,"Mixed",257,2222,801,4.75
"660",3000,FALSE,12,"None",282.5,2092.5,1295,5.75
"661",3000,TRUE,13,"Light",244.75,2200.75,1124,5.5
"662",3000,TRUE,13,"Heavy",191,2332.5,492.75,3.75
"663",3000,TRUE,13,"Mixed",190.25,2340.75,398,3.5
"664",3000,FALSE,13,"None",256.75,2197,1041,5.25
"665",3000,TRUE,14,"Light",245.75,2226,961,4.75
"666",3000,TRUE,14,"Heavy",163,2385.75,229.5,2.75
"667",3000,TRUE,14,"Mixed",182.5,2379.25,244,3
"668",3000,FALSE,14,"None",255,2230,1088.25,5
"669",3000,TRUE,15,"Light",255.75,2234.25,967.5,4.75
"670",3000,TRUE,15,"Heavy",133.75,2421.75,237.25,2.75
"671",3000,TRUE,15,"Mixed",163.75,2427.5,180.5,3
"672",3000,FALSE,15,"None",214.25,2243.5,780,4.5
"673",3000,TRUE,16,"Light",186.5,2327.5,570.75,3.75
"674",3000,TRUE,16,"Heavy",149.75,2461.75,56,2.5
"675",3000,TRUE,16,"Mixed",133.25,2480.25,43.25,2.75
"676",3000,FALSE,16,"None",231.5,2291.5,719,4.25
"677",3000,TRUE,17,"Light",202.25,2333.75,529.5,3.5
"678",3000,TRUE,17,"Heavy",142.25,2468.25,57.25,2.5
"679",3000,TRUE,17,"Mixed",144.5,2479.75,45.25,2.25
"680",3000,FALSE,17,"None",164.5,2409,220.5,3
"681",3000,TRUE,8,"Light",336.5,1893.5,2180.75,8.5
"682",3000,TRUE,8,"Heavy",386.25,1977.25,2231.75,8.75
"683",3000,TRUE,8,"Mixed",355.75,1937.5,2335,9.25
"684",3000,FALSE,8,"None",341.75,1933.5,2084,8
"685",3000,TRUE,9,"Light",380,1845,2084.25,8
"686",3000,TRUE,9,"Heavy",375.5,1918.25,2140,8.5
"687",3000,TRUE,9,"Mixed",366.75,1967.5,2084.5,8.25
"688",3000,FALSE,9,"None",395,1893.75,2273.75,8.75
"689",3000,TRUE,10,"Light",320.25,2090.5,1970.5,7.75
"690",3000,TRUE,10,"Heavy",337,2031,1644.5,6.5
"691",3000,TRUE,10,"Mixed",320,2069,1639.5,7
"692",3000,FALSE,10,"None",362,1964.75,1915.75,7.5
"693",3000,TRUE,11,"Light",325,2016.25,1759.25,6.75
"694",3000,TRUE,11,"Heavy",281.75,2033,1396.75,6
"695",3000,TRUE,11,"Mixed",295.25,2059.5,1297.5,5.75
"696",3000,FALSE,11,"None",308.5,2047.25,1759.5,6.75
"697",3000,TRUE,12,"Light",347.25,2032.25,1741,7.25
"698",3000,TRUE,12,"Heavy",260.5,2223.25,855.75,4.5
"699",3000,TRUE,12,"Mixed",251,2254.75,824.5,4.75
"700",3000,FALSE,12,"None",296.5,2113,1525.5,6.5
"701",3000,TRUE,13,"Light",306.75,2085.5,1520,6.5
"702",3000,TRUE,13,"Heavy",199,2349,502.5,3.5
"703",3000,TRUE,13,"Mixed",163.5,2342.5,451.75,3.5
"704",3000,FALSE,13,"None",254.25,2215,1213.5,5.75
"705",3000,TRUE,14,"Light",251.75,2234.5,1140.25,5.5
"706",3000,TRUE,14,"Heavy",196,2358.5,344,3
"707",3000,TRUE,14,"Mixed",155,2384.25,248.25,2.75
"708",3000,FALSE,14,"None",218.25,2222.75,933,4.75
"709",3000,TRUE,15,"Light",194.5,2308,569.75,4
"710",3000,TRUE,15,"Heavy",150.5,2434,192.75,3
"711",3000,TRUE,15,"Mixed",141.75,2416,101.5,2.5
"712",3000,FALSE,15,"None",190.75,2370.25,397,3.5
"713",3000,TRUE,16,"Light",214.75,2274.25,725.25,4.25
"714",3000,TRUE,16,"Heavy",138,2433.5,78.75,2.25
"715",3000,TRUE,16,"Mixed",146.5,2443.5,97,2.5
"716",3000,FALSE,16,"None",230.5,2258.75,753.5,4.25
"717",3000,TRUE,17,"Light",166.5,2387.25,325.5,3
"718",3000,TRUE,17,"Heavy",139.25,2467.5,44.5,2.25
"719",3000,TRUE,17,"Mixed",137,2480,19.5,2.25
"720",3000,FALSE,17,"None",226,2269.5,860.75,4.75
"721",500,TRUE,8,"Light",59.75,321.75,370.5,8.25
"722",500,TRUE,8,"Heavy",47.75,364.75,227.25,6.5
"723",500,TRUE,8,"Mixed",47,372.75,151.25,4.5
"724",500,FALSE,8,"None",53.25,342,398.5,9.25
"725",500,TRUE,9,"Light",55.25,345.75,315.5,7.5
"726",500,TRUE,9,"Heavy",29.25,398.75,37.25,3.25
"727",500,TRUE,9,"Mixed",35,395.5,94.75,4
"728",500,FALSE,9,"None",57,347,285.5,7
"729",500,TRUE,10,"Light",45.25,363,121.75,4.75
"730",500,TRUE,10,"Heavy",26.5,408,41,3
"731",500,TRUE,10,"Mixed",29.75,404,82,3.5
"732",500,FALSE,10,"None",42.75,379.5,160.75,4.5
"733",500,TRUE,11,"Light",34.5,393,69.5,3.25
"734",500,TRUE,11,"Heavy",22.5,417.5,4,2
"735",500,TRUE,11,"Mixed",22.75,418,4.75,2
"736",500,FALSE,11,"None",32,392.75,67.5,3.25
"737",500,TRUE,12,"Light",26.75,402.5,26.75,2.75
"738",500,TRUE,12,"Heavy",22.25,418,2,2.25
"739",500,TRUE,12,"Mixed",20.75,420.5,0.5,2.25
"740",500,FALSE,12,"None",28.5,406.75,37,2.75
"741",500,TRUE,13,"Light",31,398.75,52.75,3
"742",500,TRUE,13,"Heavy",21,420.5,0.25,2.25
"743",500,TRUE,13,"Mixed",21,420.25,0.5,2.25
"744",500,FALSE,13,"None",24.25,414.25,23.25,2.75
"745",500,TRUE,14,"Light",26.75,408,56.5,3
"746",500,TRUE,14,"Heavy",20.75,420.75,0,2.25
"747",500,TRUE,14,"Mixed",24,413.75,2,2.25
"748",500,FALSE,14,"None",22.75,417.75,5.5,2.25
"749",500,TRUE,15,"Light",21.75,417.75,3.75,1.75
"750",500,TRUE,15,"Heavy",21.5,419.25,1.5,1.75
"751",3500,TRUE,8,"Light",457.75,2219.75,2903.5,9.25
"752",3500,TRUE,8,"Heavy",382.5,2229,2961.25,9
"753",3500,TRUE,8,"Mixed",479.5,2186.5,2824,9.25
"754",3500,FALSE,8,"None",448.5,2212.5,2753.75,8.75
"755",3500,TRUE,9,"Light",423.75,2213.5,2751.75,9.25
"756",3500,TRUE,9,"Heavy",399.25,2282,2627,8.75
"757",3500,TRUE,9,"Mixed",439.5,2289,2445.75,8
"758",3500,FALSE,9,"None",451.25,2261.5,2955.25,9.25
"759",3500,TRUE,10,"Light",396.5,2278.25,2683.5,9
"760",3500,TRUE,10,"Heavy",439.75,2329,2279.75,7.5
"761",3500,TRUE,10,"Mixed",368.75,2425.5,2220.25,7.5
"762",3500,FALSE,10,"None",400.25,2303.5,3021.5,9.5
"763",3500,TRUE,11,"Light",437.25,2315.25,2549.75,8.75
"764",3500,TRUE,11,"Heavy",359.5,2471.5,1738,6.5
"765",3500,TRUE,11,"Mixed",405.25,2356.75,1829.5,7
"766",3500,FALSE,11,"None",433,2217.5,2679,8.5
"767",3500,TRUE,12,"Light",421,2333.5,2389.5,8.25
"768",3500,TRUE,12,"Heavy",351,2546.25,1347,5.5
"769",3500,TRUE,12,"Mixed",276.75,2651,1139.25,5
"770",3500,FALSE,12,"None",384.5,2298.75,2105,7.5
"771",3500,TRUE,13,"Light",395,2316.5,1896,7
"772",3500,TRUE,13,"Heavy",223,2612.75,683.25,3.75
"773",3500,TRUE,13,"Mixed",289.75,2622.5,873.5,3.75
"774",3500,FALSE,13,"None",330,2541.5,1715,6.75
"775",3500,TRUE,14,"Light",342.25,2506.75,1756.75,6.5
"776",3500,TRUE,14,"Heavy",179.75,2734.75,391,3
"777",3500,TRUE,14,"Mixed",197,2708.25,433.75,3.5
"778",3500,FALSE,14,"None",322.5,2501.25,1875,6.5
"779",3500,TRUE,15,"Light",256.25,2670.75,712.5,3.75
"780",3500,TRUE,15,"Heavy",190.5,2794.75,218.5,3
"781",3500,TRUE,15,"Mixed",215.5,2745.5,400.25,3.25
"782",3500,FALSE,15,"None",226,2754,761,3.5
"783",3500,TRUE,16,"Light",289,2544,986.75,5
"784",3500,TRUE,16,"Heavy",195.5,2798.25,206.25,3
"785",3500,TRUE,16,"Mixed",157,2809.75,137,2.5
"786",3500,FALSE,16,"None",267.25,2605.5,854.25,4.5
"787",3500,TRUE,17,"Light",283.75,2575.25,1028.5,4.75
"788",3500,TRUE,17,"Heavy",154.75,2866,55.75,2.25
"789",3500,TRUE,17,"Mixed",179.5,2838.5,86.75,2.25
"790",3500,FALSE,17,"None",223.25,2749,555,3.75
"791",3500,TRUE,8,"Light",423.5,2254,2995,9.25
"792",3500,TRUE,8,"Heavy",433,2276.75,2961,9.75
"793",3500,TRUE,8,"Mixed",430.5,2283.75,2791.25,9
"794",3500,FALSE,8,"None",475.25,2176.75,2960.5,9.5
"795",3500,TRUE,9,"Light",431.5,2212.25,2686,8.75
"796",3500,TRUE,9,"Heavy",449.5,2199.25,2585,8.5
"797",3500,TRUE,9,"Mixed",449.25,2230.75,2868.5,8.75
"798",3500,FALSE,9,"None",446.25,2185.25,2774.75,9
"799",3500,TRUE,10,"Light",393.5,2382.5,2727.75,9
"800",3500,TRUE,10,"Heavy",418.75,2233,2457.75,8.25
"801",3500,TRUE,10,"Mixed",428.5,2280.5,2171.5,7.5
"802",3500,FALSE,10,"None",442.25,2195.5,2570.75,9
"803",3500,TRUE,11,"Light",411.75,2332.25,2412.5,8
"804",3500,TRUE,11,"Heavy",310.25,2471.75,1813.25,6.5
"805",3500,TRUE,11,"Mixed",316.5,2474.25,1673.25,6.25
"806",3500,FALSE,11,"None",391.75,2377.5,2277,8
"807",3500,TRUE,12,"Light",367.5,2564.5,1999.5,7
"808",3500,TRUE,12,"Heavy",294.25,2633.5,1163.75,4.75
"809",3500,TRUE,12,"Mixed",328.25,2525,1228.5,5
"810",3500,FALSE,12,"None",346,2451,1853.25,6.5
"811",3500,TRUE,13,"Light",350.75,2434.25,1811,6.75
"812",3500,TRUE,13,"Heavy",264.5,2695,721.25,3.75
"813",3500,TRUE,13,"Mixed",254.25,2697.75,700.75,4
"814",3500,FALSE,13,"None",356.25,2395.75,1397.25,5.75
"815",3500,TRUE,14,"Light",400.75,2227.5,2752,9.25
"816",3500,TRUE,14,"Heavy",231.5,2750.75,457.75,3
"817",3500,TRUE,14,"Mixed",219.25,2723,452.25,3
"818",3500,FALSE,14,"None",403.75,2376,1777.75,6.25
"819",3500,TRUE,15,"Light",385,2339.5,1796.75,6.5
"820",3500,TRUE,15,"Heavy",200.5,2814.25,193,3
"821",3500,TRUE,15,"Mixed",140.75,2781.25,272.25,2.75
"822",3500,FALSE,15,"None",294,2590,1256.5,5.25
"823",3500,TRUE,16,"Light",381.5,2429.75,1666.75,6
"824",3500,TRUE,16,"Heavy",183,2846.25,93.25,2.5
"825",3500,TRUE,16,"Mixed",144.25,2842.75,143,2.5
"826",3500,FALSE,16,"None",280.25,2617.75,811.75,4
"827",3500,TRUE,17,"Light",230.75,2739,705.5,4
"828",3500,TRUE,17,"Heavy",169.75,2867.75,62.25,2.5
"829",3500,TRUE,17,"Mixed",176.75,2832.75,101.5,2.75
"830",3500,FALSE,17,"None",213.5,2775.75,311.5,3
"831",3500,TRUE,8,"Light",396.25,2252.75,3019.5,9.75
"832",3500,TRUE,8,"Heavy",455.25,2267.5,3189.5,9.75
"833",3500,TRUE,8,"Mixed",415.5,2057.75,3032,9.75
"834",3500,FALSE,8,"None",484,2290.5,2965.25,9.25
"835",3500,TRUE,9,"Light",413.75,2289,2917.75,9.75
"836",3500,TRUE,9,"Heavy",427.5,2216.25,2804,9
"837",3500,TRUE,9,"Mixed",439.75,2271.25,2735.25,8.5
"838",3500,FALSE,9,"None",440.75,2269,2584.25,8.75
"839",3500,TRUE,10,"Light",403.25,2331.5,2686.5,8.75
"840",3500,TRUE,10,"Heavy",406,2335.25,2388.25,8.25
"841",3500,TRUE,10,"Mixed",434.5,2281.5,2465.75,8.25
"842",3500,FALSE,10,"None",390,2408,2434.75,8.25
"843",3500,TRUE,11,"Light",407.5,2373.5,2487.25,8
"844",3500,TRUE,11,"Heavy",401.25,2303,1703.75,6.5
"845",3500,TRUE,11,"Mixed",356.25,2517,1837,6.5
"846",3500,FALSE,11,"None",390.25,2391.25,2383,8
"847",3500,TRUE,12,"Light",368,2492,2007.5,7
